allocation,multiplexing,target_fidelity,scenario,run_idx,rate_hz,accepted_rate_hz,below_target_rate_hz,fidelity,accepted_fidelity,below_target_count,delivered_count,case_label
3:3,True,0.7822869764936485,no TTL,1,49.0,21.0,28.0,0.7294484300145779,0.8238645363978406,56,98,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,28,38.5,10.5,28.0,0.6935398889246959,0.8141102427327299,56,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,12,43.5,17.5,26.0,0.7060410138096239,0.8243690816986216,52,87,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,31,41.5,11.5,30.0,0.6944665490776717,0.8316983413066383,60,83,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,42,41.0,13.0,28.0,0.6952131857654948,0.8271741820062444,56,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,38,33.0,9.5,23.5,0.6738069903376088,0.8196170435533859,47,66,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,35,37.0,10.5,26.5,0.6803734533628338,0.8223053459846489,53,74,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,32,38.5,13.5,25.0,0.6977319903678324,0.8260108141563619,50,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,36,38.5,14.5,24.0,0.7097297354604662,0.8242422786779424,48,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,37,41.5,14.0,27.5,0.6970664312807019,0.8256699329569002,55,83,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,45,31.0,7.5,23.5,0.6736285548938462,0.8304005311320254,47,62,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,47,30.5,8.5,22.0,0.6965561266568071,0.8249271906226062,44,61,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,39,40.0,12.5,27.5,0.6969520403615602,0.8245704470446276,55,80,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,43,50.0,14.0,36.0,0.6888848892033786,0.827026231740193,72,100,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,46,36.5,12.5,24.0,0.6864940170147901,0.8246505886051628,48,73,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,40,35.5,4.5,31.0,0.6613824856749587,0.8325945865264832,62,71,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,48,36.0,10.5,25.5,0.6882811696271351,0.8215127911893374,51,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,34,47.0,14.0,33.0,0.6962867842147559,0.8245758626442883,66,94,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,54,37.5,11.5,26.0,0.6816804271421666,0.8188189131492566,52,75,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,50,38.0,12.0,26.0,0.6843409198591883,0.8192342110541544,52,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,55,35.5,11.5,24.0,0.7002799923996381,0.8214916981058785,48,71,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,44,42.5,14.0,28.5,0.710188530289941,0.8279894378692133,57,85,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,53,35.0,10.0,25.0,0.6999561871334457,0.827648438455554,50,70,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,52,35.0,9.0,26.0,0.6778862537448125,0.8189898630660798,52,70,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,56,41.0,13.5,27.5,0.7004672889201232,0.8280390741117636,55,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,59,34.5,10.5,24.0,0.6771075571283229,0.8212184399960949,48,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,41,43.5,17.0,26.5,0.7150235247860526,0.8278505717923148,53,87,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,33,47.0,16.5,30.5,0.707937978073068,0.8237451252743265,61,94,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,57,40.5,12.0,28.5,0.6959017615230528,0.8209813733051166,57,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,51,44.5,13.5,31.0,0.7089808827474063,0.8235905842087402,62,89,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,58,36.5,12.0,24.5,0.6931028507759945,0.8201325411092449,49,73,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,49,45.0,16.5,28.5,0.7089147419958981,0.8278215728591355,57,90,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,61,35.0,10.0,25.0,0.6858604193320319,0.8275466067876804,50,70,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,60,32.5,7.5,25.0,0.681250114863779,0.8283212695148249,50,65,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,63,38.5,10.0,28.5,0.6627110246155745,0.8385883123768412,57,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,62,33.5,12.0,21.5,0.6888225692440735,0.8262882487231188,43,67,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,76,38.5,14.0,24.5,0.6771187646156624,0.8195815918093651,49,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,65,40.5,10.0,30.5,0.674636389881962,0.8375738364988243,61,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,64,39.5,13.0,26.5,0.6991326026596233,0.8254618306281232,53,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,74,36.5,11.5,25.0,0.6786520024689889,0.8306138576203439,50,73,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,68,34.5,10.5,24.0,0.7123659908872453,0.8233402362284005,48,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,66,43.0,12.0,31.0,0.6845809080230372,0.8329145526302564,62,86,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,69,42.0,16.0,26.0,0.7135450728278596,0.8252558295974972,52,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,67,39.5,14.0,25.5,0.6884215320823046,0.8194217090480795,51,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,87,34.5,8.5,26.0,0.6722532877812777,0.829261149392138,52,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,80,33.5,8.0,25.5,0.6697661512649574,0.8216392687456688,51,67,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,72,41.0,13.5,27.5,0.7002184755326935,0.8203424395521899,55,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,70,39.5,12.5,27.0,0.7137003871933706,0.820619533542749,54,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,88,41.5,17.5,24.0,0.706823674098779,0.8208216806312585,48,83,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,73,46.0,9.5,36.5,0.6943053581542603,0.8276098659527938,73,92,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,79,39.5,13.0,26.5,0.68867405410791,0.8244689713237225,53,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,71,38.0,9.0,29.0,0.6894960904290607,0.8341093393164046,58,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,77,34.0,11.5,22.5,0.6886713612438174,0.8291967878826403,45,68,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,78,30.5,8.5,22.0,0.6681542717524013,0.828356894551339,44,61,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,84,42.0,14.0,28.0,0.7023451508818342,0.824671840433288,56,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,85,41.0,12.0,29.0,0.6810369141592022,0.8345108545744088,58,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,89,38.0,11.5,26.5,0.6922739198889766,0.8218725425642215,53,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,75,38.0,8.0,30.0,0.6871941503581876,0.8307380275079747,60,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,82,46.5,17.0,29.5,0.7099810077562104,0.8284904146129528,59,93,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,81,34.0,8.0,26.0,0.6544310157361904,0.8147505611946467,52,68,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,86,39.5,12.5,27.0,0.6897178282008463,0.8288653519199837,54,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,91,45.0,17.5,27.5,0.7040594477663723,0.8193065024994679,55,90,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,83,40.5,13.5,27.0,0.7004537121062248,0.8244451123429959,54,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,90,47.5,17.5,30.0,0.7087168256187345,0.826792525137979,60,95,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,92,39.0,11.0,28.0,0.6886323287692492,0.8281009545585027,56,78,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,93,42.5,15.0,27.5,0.7051304479179867,0.8203438482047086,55,85,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,94,34.5,10.0,24.5,0.6989531712624751,0.8268652527716248,49,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,96,36.0,9.5,26.5,0.6879528204532289,0.8278115898793206,53,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,95,31.5,7.0,24.5,0.67187056057461,0.8241793205950911,49,63,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,99,35.5,12.0,23.5,0.6965687861373514,0.8116093045473086,47,71,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,97,32.5,10.0,22.5,0.6912386943870609,0.825323517333741,45,65,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,no TTL,98,42.5,15.0,27.5,0.717067911369209,0.8343253631681612,55,85,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,1,42.0,37.0,5.0,0.8180491784660635,0.8235973605067878,10,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,0,38.0,35.5,2.5,0.8232291268306591,0.8264115896518299,5,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,7,40.5,35.0,5.5,0.8245109625392745,0.8319663257610828,11,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,8,40.5,36.5,4.0,0.8240880022523349,0.8291069125305934,8,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,4,39.5,36.0,3.5,0.8224084066099474,0.826732679252347,7,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,2,47.0,43.0,4.0,0.8258359046384889,0.830141712035958,8,94,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,5,42.0,38.0,4.0,0.8224744499737175,0.8272367976197955,8,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,3,39.0,37.0,2.0,0.827291957712991,0.8303159707042078,4,78,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,11,38.0,34.5,3.5,0.8194104524024635,0.823724310987484,7,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,17,36.0,32.0,4.0,0.8168684720608198,0.8217938080041864,8,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,9,44.0,39.5,4.5,0.823045919255698,0.8281911683857934,9,88,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,6,43.0,40.5,2.5,0.8246065730335755,0.8274540839855319,5,86,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,16,38.5,35.5,3.0,0.8220318230217848,0.8258846162196538,6,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,24,47.0,43.0,4.0,0.8256698880593136,0.8301317607567924,8,94,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,12,40.5,36.5,4.0,0.822192733208873,0.8270442284692681,8,81,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,14,48.5,44.0,4.5,0.8233304203433169,0.8281647208227341,9,97,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,10,42.0,39.5,2.5,0.8258651292436939,0.8290304498268158,5,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,13,42.0,39.5,2.5,0.8286818201970184,0.8318397278509106,5,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,15,41.0,37.5,3.5,0.8273219448821622,0.8320550425222014,7,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,19,38.0,35.0,3.0,0.8252767282158634,0.8294017425110871,6,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,20,36.0,35.5,0.5,0.8266843169882461,0.8273275707862469,1,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,21,31.5,29.5,2.0,0.823376490771208,0.8263655275454282,4,63,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,22,37.0,35.5,1.5,0.8251366087337701,0.8270463328773302,3,74,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,18,50.5,49.0,1.5,0.8222590849984649,0.8237078829054818,3,101,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,23,38.0,34.5,3.5,0.8206790341520213,0.8250768747788012,7,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,25,44.0,40.5,3.5,0.8259337840819109,0.830177926229067,7,88,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,26,40.0,35.0,5.0,0.8185314663296647,0.8243771623988657,10,80,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,27,34.5,32.0,2.5,0.8226646932437996,0.8261535509172477,5,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,31,32.0,29.5,2.5,0.8238352425488813,0.8275610013302437,5,64,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,29,32.0,26.0,6.0,0.8156909781701779,0.8247620387803493,12,64,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,30,34.5,31.5,3.0,0.8239740811214059,0.8285842812471749,6,69,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,28,38.0,36.0,2.0,0.8227925516931307,0.825365233781102,4,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,38,39.5,33.5,6.0,0.8200034157770018,0.8278532567720214,12,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,44,36.0,34.0,2.0,0.8239242006375066,0.8268639877557812,4,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,32,38.5,34.0,4.5,0.8193102340920803,0.8247186279622571,9,77,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,34,37.5,33.0,4.5,0.823205352395545,0.8295446538567394,9,75,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,36,38.0,32.5,5.5,0.8231735036055292,0.8309895269585181,11,76,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,33,36.5,33.0,3.5,0.8231563258403383,0.8280234899452787,7,73,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,35,43.5,39.0,4.5,0.8232139825753435,0.8284757419078878,9,87,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,40,42.0,39.0,3.0,0.8234331683596186,0.8270717477963982,6,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,37,42.0,38.5,3.5,0.8236111362303098,0.827880867568543,7,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,41,42.0,39.0,3.0,0.8210157797916343,0.82448841621946,6,84,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,43,33.0,29.5,3.5,0.8210106469755019,0.8260580096733263,7,66,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,46,31.0,29.0,2.0,0.822439585405809,0.8254233856472633,4,62,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,45,41.0,38.5,2.5,0.8187190483693779,0.8215394172293968,5,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,39,43.5,42.5,1.0,0.8248694028325422,0.825989239383883,2,87,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,50,41.0,34.0,7.0,0.8191968660909449,0.8275550295760019,14,82,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,47,36.0,34.0,2.0,0.8272288818451026,0.8301966659768238,4,72,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,49,37.0,34.5,2.5,0.8247588330361727,0.8282037987645676,5,74,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,42,39.5,37.0,2.5,0.8282442404058841,0.8317228236030851,5,79,allocation 3:3 | multiplexing | doubled distance
3:3,True,0.7822869764936485,model TTL,48,42.0,39.5,2.5,0.8210888297188857,0.8239796446805213,5,84,allocation 3:3 | multiplexing | doubled distance
